13961	(corrupted form) to make a profit on sell and buy; the profit in business, (interchangeable 嬴) a overplus; gain; profit; abundance
13962	much; many; numerous, great; big; vast
13963	much; many; numerous, great; big; vast
13964	(same as 夥) a band; a company; a partner; an assistant
13965	much; many; numerous, to get more profit, to estimate more
13967	(corrupted form) to scatter; to disperse, to give the reins to; to allow to run wild; unstable; light; featherbrained
13968	(same as 套) a case; a wrapper; a covering; a snare, to encase; to slip over
13970	concealed the stolen goods in one's dress
13971	tie-beams of a small boat
13972	instrument of torture used in ancient times, loud, an evil doer all the times, (same as 幸) to rejoice, fortunate; prosperous
13973	great; big; vast, (same as 弼) to aid; to assist; as in the government, (interchangeable 佛) Buddha
13974	(said of truth) to come out to the open; to be known by all, (ancient form 澤) glossy; shining
13975	with a big mouth, great; big; vast
13976	(interchangeable 伴) a partner; a companion, (same as 赫) bright; luminous, glorious (same as 扶) to support; to prop up; to help
13978	big; great; vast, very, liberal, bark (as a dog)
13979	corpulent, abundant; flourishing; plenteous
13980	with great power; vigorous; very strong; with great force, (same as 域) a frontier; a boundary; region, great; big; vast
13981	(same as 奎) the stride made by a man, name of a star, a kind of tree
13982	terror; horror; fear
13983	(non-classical form) a kind of animal; with head looks like rabbit and feet deer, small rabbit
13984	full grown; fat; plump, fertile; rich, big and clumsy
13985	standing without a straight back
13986	(ancient form of 奴) a slave; a servant, term of depreciation, (ancient form of 侮) to insult; to ridicule
13987	(ancient form of U+59E3 姣 U+5B0C 嬌) handsome; pretty, cunning, meretricious allurements, to insult; to disgrace, licentious; profligate; lewd; (Cant.) amorous, in love with
13988	a lady officer of the monarch's palace in old times
13989	to become associated with each other in good manners and politeness
13990	(ancient form of U+59EC 姬) a charming girl, a charming concubine; a monarch's wife
13991	(same as 嬐) agile; adroit fast; quick; prompt, neat; tidy; orderly, to raise the head; to look up
13992	used in girl's name
13993	with a charming sprightly carriage (said of a woman)
13994	to make a deceptive show of power, not really strict
13995	used in girl's name, a woman's countenance; features
13996	a lady start to doll up
13997	used in girl's name
13998	(non-classical form 妉,媅) happy; pleased, to laugh
13999	(simplified form) last name
14000	(same as 胚) an embryo; a foetus a month old
14001	used in girl's name
14002	small and weak, used in girl's name, a woman's feature; lady's face
14003	a lady teacher to teach the proper rules of female behavior in ancient times
14004	a pretty girl; a beauty; a belle, handsome; female beauty
14005	used in girl's name
14006	(same as 姒) wife of one's husband's elder brother; (in ancient China) the elder of twins; a Chinese family name, (same as 姬) a handsome girl; a charming girl; a concubine; a Chinese family name
14007	(same as 嬭) the breasts of a woman; milk; a term of respect for women; grandma, one's elder sister or sisters, used for a girl's name
14008	used in girl's name
14009	(same as 媌) pretty; charming girl, (same as 懰) exquisite; fine
14010	(non-classical form of 孕) to be pregnant; to conceive
14011	sodomy; to bugger
14012	(non-classical form of 妞) a girl; a little girl
14013	used in girl's name
14014	to have fun; to sport; to play; to frolic
14015	a goddess's name in legend; the sister and successor of Fu Xi 伏羲, (interchangeable 庖), last name
14017	quick; urgent; anxious, loyal sincere and respectful
14018	weak and small
14019	clean; pure; clear, usually used for names
14020	used in girl's name
14021	used in girl's name
14022	to speculate; to conjecture; to assume; to make an intelligent guess; to fathom, (of a woman) beautiful, used in girl's name
14026	to speculate; to conjecture; to assume; to make an intelligent guess; to fathom, (of a woman) beautiful, used in girl's name
14029	to have one's ambition fulfilled; to be successful in one's career; (same as 愜) pleasing; satisfying; to gratify or be gratified, undignified; improper
14030	an ugly woman
14031	used in girl's name
14032	(non-classical form of 嫂) wife of one's elder's brother
14033	three women, beautiful things
14034	can not speak
14035	used in girl's name
14036	(same as 妦) exquisite; fine; (said of a woman's figure) very full and voluptuous; buxom, used in girl's name
14037	womanly, (same as 姶 ancient form) exquisite; fine, used in girl's name, clever; bright; nimble, cute; lovable
14038	used in girl's name
14039	frivolous; flippant; disrespectful; irreverent; to insult, young, used in girl's name
14040	used in girl's name, a fat woman
14041	used in girl's name, (same as 妾) a concubine, (in old China) a polite term used by a woman to refer to herself when speaking to her husband
14042	equal; uniform, used in girl's name
14043	(same as U+5A20 娠) pregnant, to let develop; to nourish; to foster; to nurture, slave girls
14044	used in girl's name
14045	used in girl's name
14046	used in girl's name
14053	to prostrate; to make obeisance, to concede or submit willingly
14054	good; nice; fine; excellent
14055	name of a county in today's Shanxi province
14056	(corrupted form) chaos; anarchy; distractions; confusion
14057	(same as 妯) sisters-in-law (a reference among wives of brothers)
14058	to slander; to libel, a maidservant, used in girl's name, womanly
14059	used in girl's name
14060	used in girl's name
14061	used in girl's name
14062	(same as 嫂) wife of one's elder brother
14063	(same as 嬔) to soar; to fly; to roam (same as 娩) complaisant; agreeable, a pair; a couple; persons or things that come in pairs
14064	(same as 婚) to marry a wife; a bride-groom
14065	exquisite; fine, used in girl's name
14066	(same as 髮) the hair on the human head, hairbreadth; hair's-breadth
14067	an abnormal unborn baby
14068	(same as 惱) to anger to annoy; to irritate
14069	used in girl's name
14070	do not care about appearance and deportment
14071	used in girl's name
14072	(corrupted form) used in girl's name
14073	pretty; exquisite; fine
14074	not clean; impure
14075	womanly; feminine
14076	to interrupt; to put in a word, lacking in courage; cowardly, nervous; socially timid, womanly; feminine
14077	(ancient form of 璈) to walk slowly like a woman, to ridicule; to laugh at
14078	(said of a woman) not clean; impure
14079	cunning; wicked, spoiled; coddled
14082	used in girl's name
14083	from; by; whence, to undertake; to manage, to follow
14084	last name (refer to 千家姓)
14085	to fawn on; to flatter, to love, attractive, jealous; envy; jealousy
14086	commonly known as mother in Wu
14087	unhappy, girlish
14088	a beautiful face (of a woman); pretty
14089	womanly, used in girl's name
14090	exquisite; fine
14091	used in girl's name
14092	a different name for breasts, to breast-feed; to feed a baby with milk, stingy; niggardly; miserly
14093	used in girl's name
14094	slave girls, lacking in courage; nervous, a jealous woman
14095	(the large seal type 妘) last name, used in girl's name
14096	used in girl's name
14097	(same as 婆) an older woman, mother of one's husband, one's grandmother
14098	maternal grandmother, a midwife, an old woman
14099	womanly
14101	(same as 連) relatives through marriage
14102	exquisite; fine
14103	covetousness; greed; cupidity; avarice, licentious; obscene; to seduce
14104	delicate; lovely; beautiful, spoiled, jealous; to envy; jealousy, used in girl's name
14105	used in girl's name
14106	a local government post in ancient times
14107	(non-classical form of 媆) soft; gentle, attractive (same as 嫩) soft and tender, delicate, weak
14108	(ancient form form of 傲) proud; haughty; overbearing rude
14109	to cherish anger, hard to understand, pretty, dignified; solemn, to make sheep eyes or passes; to converse with eyes
14110	beautiful; pretty, used in girl's name
14112	used in girl's name
14113	used in girl's name
14114	a bad term by which one addresses a woman
14115	a last name, carriage; deportment; bearing; poise (of a woman)
14116	fooling around, weak, (said of a woman's figure) slender; thin and long, used in girl's name
14117	crafty; artful
14118	used in girl's name
14119	plump, womanly
14120	beautiful; pretty
14121	jealous; to envy; jealously
14122	(same as 嫀) name of a family or a clan, name of country (in ancient times)
14123	(same as 媄) pretty; beautiful
14126	to go beyond normal limit; excessive; out of control, to covet; greedy, to be impolite, used in girl's name
14127	a word to designate woman, a word of revile used to call a woman
14128	exquisite; fine
14129	used in girl's name, soft and tender
14130	(non-classical form of 嬴) to have surplus; full; an overplus, to open out; to produce, a family name
14131	peaceful; joyful
14132	(non-classical from of 瞢) dark and obscure, obscure; not bright, used in girl's name, good; fine
14133	(said of a woman) with a charming sprightly carriage; slim; delicate and beautiful
14134	a (married) couple
14135	milk, the breasts of a woman, to suckle, word of respect for women, (for Qi's people) mother, used in girl's name
14136	(non-classical form of 孽) sin; evil; retribution, the son of a concubine
14137	name of a folk song in ancient times, used in girl's name
14138	white color; no respect; imprudent; (Cant.) interesting, good
14139	(non-classical form of 孌) (interchangeable 戀) to admire; to remember (old days, etc.), exquisite; fine, to obey; obedient; to comply, (same as 奱) to bind; binding, used in girl's name
14140	(same as 姪) children of one's brother -- nephews or nieces, I; me (when speaking to a family friend of father's generation)
14141	(ancient form of 子) child, seed, 1st terrestrial branch
14142	(same as 孩) a child; an infant, young; small
14143	name of a fish in legend, spawn, or roe
14144	(same as 好) to like; to love; to be fond of
14145	(same as 嬛) lonely; solitary, exquisite; fine, to worship with reverence
14146	locust, larva of Chilo simplex; a kind of moth
14147	(same as U+5A29 娩) to bear a son; to give birth
14148	(ancient form of 純) pure, sincere; honest; faithful
14149	to give suck to, infant; baby, ignorant; stupid, prudent; cautious
14151	(same as 鶉) quail
14152	(same as 孿) twin
14153	(same as 宁) space between the throne and the retiring room behind it, to store up; to save up, peaceful, used as a term of comparison
14154	(same as 守) to guide; to watch, to wait, to keep
14156	(same as 疚) prolonged illness, mental discomfort, to stay in one place for a long period
14157	(simplified form of 寫) to write; to draw
14158	(same as 定) to decide; to fix; to settle
14159	(same as 介) alone; solitary, to live alone
14160	(ancient form of 容) face; expression, to contain; to hold; to pardon
14161	(ancient form of 旁) side, by the side of; nearby
14162	(ancient form of 居) to dwell; to occupy to inhabit, a Chinese family name
14163	corresponding; equivalent, considerable; to a great extent, appropriate, (same as 凹) a hollow, concave
